Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,8148.67176362757,10422.1962059656,11982.8994535113,15393.1861170184,18829.7346140178,23556.8646426416,26802.0769241967,31675.5228822779,35618.5495966299,36672.7746268229,41238.5819639936,39677.878716448,42391.0856270007,42269.1022100413,56640.9666081734,63379.6262783881,63878.6493477677,70314.1987091741,70214.3940952982,73726.0379168582,93893.9628541547,103921.079318062,116022.692326228,135228.789945775,146750.97226096,172734.817648714,186631.498095912,194774.400651993,169233.958547976,213497.186547212,200513.453583697,228722.794581546,222332.162195762,249190.488167354,262811.075625535,280285.921210396,309956.71443011,343205.672787487,369931.474124351,403909.317972733,446744.224908786,494846.986075287,536113.684833723,579452.921629715,615705.771707598,667423.510410298,692949.2275549,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Euro area,EMU,..,..,..,..,..,..,55714.8792840531,68235.0132506189,89186.8430454147,103875.774528577,139103.161867341,172127.7757493,211902.276419204,240668.572461789,262164.017299909,279268.284212758,306935.957074748,306485.251754252,321679.654871496,342004.684988589,336005.195777196,336371.361785404,305005.018190067,318566.5490162,342465.230102751,356493.817799659,332212.487710546,345937.20708189,345802.15449275,401725.180779102,417391.281119332,453517.848714259,449059.094900164,458837.958446616,456215.796089105,496497.064394592,540974.528001509,533453.73975311,555015.112971852,573742.07549125,591171.311711208,612596.66262661,618464.003062605,648646.249290375,669803.231877563,696320.228472071,694816.630578385,686750.875618126,703470.590093631,664678.499692239,712709.077885396,650587.324321832,639051.16248715,629919.286770976,550121.986330054,..,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Europe & Central Asia,ECS,..,..,..,333557.475954808,394383.209699587,452558.194082109,503512.557862883,561813.522758486,629315.826724496,694329.328540149,712855.930439487,829432.042781,918476.426770431,989350.489666282,1071124.67982231,1163540.1085094,1277245.27934841,1337803.45578927,1403859.41932654,1484423.5674893,1527150.10490631,1609364.5236754,1648140.72582851,1741822.70166296,1849315.44100951,1991497.89401317,1941304.45515607,2140005.72060704,2247048.28130857,2309862.25614783,2370722.31630684,2407088.8444188,1949699.17971152,1934057.9486776,1836563.0318227,1867362.35282347,1959863.58261872,1912434.61985141,1933945.0656273,1992563.7651224,2030262.49215678,2083652.12044629,2082103.3123318,2193967.82222007,2242858.53170082,2287973.09949291,2294975.92475343,2322879.82182229,2361149.92085322,2190997.21110279,2396056.34351966,2336330.84710915,2280716.10179178,2252051.24927213,2146279.45234476,2080901.87942795,2132521.06941635,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,976190.109145184,1028414.24937223,1075022.14367901,1151864.78529007,1214028.23799253,1294900.04175761,1375200.06786952,1497918.51464267,1455334.43877351,1657909.38319865,1765302.05138067,1774600.11788994,1823767.65234496,1815693.29688778,1311834.27898051,1265149.9033507,1163693.28067036,1137520.3378582,1153419.09880167,1111280.91939053,1101852.45558364,1128999.37380152,1142877.50176544,1166161.58819772,1165821.83626247,1239706.80331254,1264497.61571856,1287401.32770159,1306940.75693445,1342029.74908518,1351862.76293172,1242393.20346579,1376033.13529103,1421536.58447233,1386734.63389347,1369758.70093161,1364297.55102583,1286406.24448547,1291363.23163041,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,415861.45792113,460089.228666317,505457.192513475,548560.754172138,591600.379769008,561854.127019896,629306.672211327,660289.0221551,697894.082499579,744476.831520802,815776.1964301,899132.836992496,953270.69731557,997098.867674552,1051356.08295393,1097765.60792435,1173802.42808022,1236136.42442436,1317639.45656733,1398359.317987,1519420.46319453,1479313.59785446,1682197.43672467,1788932.41815703,1797675.1607212,1848053.81622806,1837995.13374107,1333745.0694689,1288260.88596086,1186707.59211088,1161976.21320084,1179440.60433684,1137447.82277611,1128047.61055646,1154671.3602581,1170190.19412216,1194662.34331423,1193839.3468929,1270293.13103751,1296728.66182665,1320230.19192092,1340513.5476681,1376189.86049513,1385892.34639593,1274931.65756307,1410729.68047025,1456134.22499084,1422929.50826894,1405790.16623039,1398967.53114851,1322116.33975462,1329247.92434963,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,European Union,EUU,..,..,..,..,..,101510.43249241,114486.565206925,134668.271113933,162025.576995748,186713.87742568,227283.819423471,264268.609256727,305564.054720606,339668.013272464,371076.488143747,402416.034810568,445952.565705586,445361.4526664,465227.07301903,484827.691820349,487387.277205013,494337.738960892,468145.52810711,481056.250270195,488122.774155726,499355.383018548,485360.52856382,498780.829671819,499840.327127714,550353.581455271,568575.883470335,582196.487579947,566342.458932754,577304.922014604,570761.265312493,620162.197201795,674000.316528989,655883.945614383,674909.93465687,690132.195930578,708419.490015071,733737.249048043,739014.69163352,777268.800179638,797636.200464256,825486.102910455,824284.345441478,810216.065345932,824552.627689904,774982.888419077,832531.268256109,765563.608929817,751421.826848401,738007.714427099,650705.730709831,668614.060065766,705024.020011746,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50261.7596531264,63705.6945799839,64313.6111759136,70788.5792211566,74224.2765512856,84182.0780969801,83461.838967265,80759.5042508613,91284.7345766096,95711.5420582489,109646.074862394,109659.289213086,118156.116707695,118367.546318758,122741.496397631,127461.816057139,87292.9505747684,104551.724818969,118333.016848997,125133.617085346,132628.856185684,138799.135971375,158309.054682211,154672.920381818,129524.420768839,140731.364215364,136876.946527318,142119.298343835,148069.037732833,158653.98925232,169574.016347506,168925.442982043,169857.362877024,166685.415344565,178972.509247039,170049.03833718,169460.500547434,169857.123840524,171972.448070335,181960.283740036,175644.173014424,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,High income,HIC,744345.269850121,757619.053995815,808839.137539288,854061.683451879,916981.628675056,952451.266660072,1031810.52780704,1090858.06831419,1188976.73048603,1305212.62280204,1399093.96605884,1489442.70921285,1572162.56453866,1599075.3956692,1580124.10996252,1528103.59612311,1593323.64394874,1578809.36743368,1636329.35307057,1727664.76730841,1754282.56238676,1748421.35916586,1634510.49711549,1597233.34708018,1717670.65456252,1739108.79171107,1697458.35994894,1770174.5365246,1843094.96077363,1956740.76914987,2069161.0914859,2182314.30253225,2228320.31224572,2329123.27058177,2388281.33689013,2454628.82826598,2561337.08870245,2589541.68810266,2601738.92750757,2721228.98473855,2842004.31688704,2798179.7566624,2884488.36115186,2928007.25427577,2976118.51938289,3022160.08677183,3050045.76492485,3163105.76483211,3233577.04494648,3155515.95365862,3361476.7440978,3377042.56317855,3461194.36331704,3502948.03317701,3488755.1734451,3589502.97992296,3695377.74869931,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,IBRD only,IBD,179742.038578275,222931.778383963,271705.51511927,318791.466684423,377468.736236337,432640.49744018,476915.118071738,523173.710054925,563810.27549134,611199.050655212,604741.168549547,666343.949797417,702790.984740645,753892.077954025,807041.488028622,877543.532555607,957855.203411139,1012992.54912429,1096115.58027904,1156086.98281083,1217568.12243193,1266785.55154303,1333308.20430322,1432560.6150339,1563377.51150095,1686453.97583693,1665529.58410693,1879001.88300168,1997355.1777787,2072331.60703714,2107148.22640672,2136149.05743493,1689815.06341235,1688178.05402091,1638452.49539913,1691489.00019455,1748042.33518736,1730286.00462897,1734715.19797499,1823513.01482648,1835670.61331304,1912288.46259153,1945008.48210059,2088043.09379552,2181390.7712619,2300135.63069344,2391379.2894193,2491084.20668506,2567745.41683654,2550165.29834451,2792408.66500467,2888424.56981009,2911921.14488849,2989834.16713864,3055335.3773042,3076419.47378335,3153830.67074707,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,IDA & IBRD total,IBT,193732.553807538,240174.578215326,292775.794226473,343863.128798093,407579.465848425,467524.435474592,515786.420910323,566437.857442045,610908.379402482,663879.393088716,654537.792194449,721049.636055672,754795.448316004,810510.010839773,868651.869168086,943922.656713453,1030680.01852251,1098423.99089495,1183927.75067167,1245531.8882192,1313441.88651171,1378570.74804289,1450952.31728094,1550732.4714495,1691047.98968494,1826452.07433879,1808454.61270354,2035168.81898539,2166064.24660759,2252259.53176631,2291384.64465183,2328007.2557743,1858671.38010672,1864247.0374657,1811629.38057836,1868387.62162064,1934258.88786259,1922363.35677569,1943830.04484549,2040961.02284277,2056598.72447767,2136857.49453916,2186765.35908202,2351319.01057527,2457461.67783433,2577842.57355057,2679455.77034402,2784359.51630329,2865577.50521585,2835600.7320013,3100944.64775161,3219220.34747664,3241667.23099129,3308247.93146174,3383577.50989292,3415128.63564961,3480253.70968505,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124980.115613635,132917.887454952,130685.516659476,130154.971497846,136256.240856597,140198.599519174,154025.422654591,159865.500549154,161950.951146025,163557.461414094,177402.88196868,195887.96958245,202312.803987165,200694.334251626,204830.423575782,207487.002687146,211188.491980286,191341.342569108,201468.519546046,226075.890061382,227716.924368462,213346.676056593,218538.533976013,219043.46760896,205410.259519378,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,187353.550330033,197137.346865865,194429.881157836,198178.285386187,209400.565083031,217742.972090548,240643.59673219,249759.77736264,254166.880824659,257230.307051186,279689.853310173,305319.110644319,320355.745945232,319689.533906377,331496.861118077,336093.297840128,340400.745086529,324080.47639732,349460.303424114,375575.12045108,373637.111041225,356729.997700038,368353.007259666,381843.184803681,363674.355380966,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Late-demographic dividend,LTE,131865.428747581,165130.338291737,202200.246154635,242268.031480784,289134.991611328,332631.974538455,369537.133924833,405388.9182635,440862.860199254,477149.558499656,455570.466535265,511176.692711162,540239.852406432,573908.133578626,613523.670561926,671949.61015551,736051.916061559,783572.501141609,825371.571659422,883412.365120177,930063.124373955,984069.434875867,1032049.8366013,1098964.26363614,1172246.03006306,1277634.92099217,1256893.94801743,1419572.50392731,1507104.982327,1531496.72711534,1564468.40027372,1564824.87294239,1197255.51783259,1181808.39349701,1117779.33005491,1124835.60953358,1138829.96289931,1123580.47687404,1131126.30436018,1150749.18297794,1213976.78842077,1265844.76880396,1276621.94534087,1363000.94012956,1415124.44631627,1470727.6127098,1544149.94616681,1614207.45640122,1684486.00370002,1661370.77171358,1834117.96811488,1945754.00106932,1995340.45461678,2062085.25251503,2129403.36919154,2095577.56127398,2136976.4231188,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Latin America & Caribbean,LCN,22079.9899869916,26522.5104948848,32759.2008303732,34537.7691812066,39522.4410065688,44159.9799739832,47904.3343967905,53084.0246816739,54913.2978319828,55521.3667176862,63106.6362790887,64626.8084933472,68766.1047131129,77173.3193515635,79925.0548799577,80743.5597821712,80201.7874897537,86500.3775944065,97047.3979057869,112778.282597853,122877.074034212,126349.873405032,137541.140526674,144235.638059746,150524.880794541,154714.788791799,153666.337395276,161805.485502327,170672.873176851,214156.953446388,181896.330040258,189357.864859928,166762.966622076,180996.739986321,197742.355708962,216030.125809781,239843.949099072,255487.469647408,282607.709840584,290981.35820325,291869.767615389,304393.223100549,316444.889605714,334485.373252307,364892.780874333,373492.266452779,403370.714310594,403020.667407808,414513.874049287,413483.180391084,446488.713913788,444369.040841,467525.982997663,479820.086819834,492440.892546803,503560.425235063,500135.928256089,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Latin America & Caribbean (excluding high income),LAC,10189.1041398466,13787.3002649325,19309.9335458789,20189.2354928452,23382.4899318281,26988.3992318874,29379.4834736379,32761.7106994689,33883.977658097,33953.3251962261,36361.22582571,37004.6168739081,40679.6537776878,45398.6477054973,47721.5483899618,49532.1011622642,50175.4252324227,52741.0170331746,61759.110735217,71724.8554627623,77745.906490653,82954.1348909782,91864.907713266,96524.3870196481,99104.4292802068,102552.109313082,99131.394375436,106872.006999466,113816.244467843,157105.197373202,121149.05145661,128093.288924987,129993.817074227,122803.357335503,127723.955519467,138519.263184988,152911.724331357,164153.309861882,171053.678880706,177014.488725093,199117.233238515,198847.687573717,213980.165250118,231596.217506998,258568.792803864,262463.167195296,283636.427570011,285898.544450241,304890.340668809,303584.534659848,323909.021128738,334017.136323137,356553.010168402,370010.014591341,385295.082400501,396140.567700267,392580.452660294,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Latin America & the Caribbean (IDA & IBRD countries),TLA,21693.3547704612,26055.0222137094,32183.5865737744,33931.3197496278,38829.5719398485,43386.7095409225,47066.147805877,52156.0374057308,53953.5963080888,54551.1230029675,62004.8854916471,63498.702228844,67558.8195145584,75801.6236644241,78501.9846893568,79310.1778471736,78766.2753428609,84963.6996525647,95328.489629115,110772.256512135,120692.731766852,124124.679963079,135126.413952525,141705.244093099,147878.162711612,151980.356875105,150946.190279267,158917.91875023,167628.266325799,210334.227923242,178627.185013052,185967.451555206,163801.224333018,177785.23577464,194249.170427584,212228.613709669,235630.975495524,250962.105718605,277449.103876247,284984.985465466,285635.950846649,297908.562886002,309774.973811102,327354.416391656,357144.486229787,365518.882305658,394189.05344446,393577.504666669,404990.533732189,403989.122608557,436592.316824525,434612.479654322,457334.742157905,469347.537960893,481497.92862513,492329.701869059,489080.934311776,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Low & middle income,LMY,..,223815.253551917,275763.124234691,325824.967233897,387421.811370082,446013.274158449,492193.550410291,539750.932542397,581643.236143257,631148.490637628,612121.31135786,677575.149272509,710542.776120709,761370.351510092,819063.698494443,893747.594577776,980513.658909274,1043648.60079575,1128399.2553957,1181340.15932587,1244816.32433667,1313334.49587316,1383259.20136659,1480600.43587988,1616885.57088506,1753834.71886868,1730418.28609097,1957963.56518008,2088010.00323457,2175932.84964275,2208877.23690696,2247132.43178621,1806525.70623512,1789885.01563695,1725766.39036713,1774024.45443445,1829434.29345281,1813255.48820059,1815257.54192216,1911605.10660871,1946788.81659444,2013583.30290087,2067298.78748553,2229585.36692782,2331400.08851422,2447031.21261845,2540607.48859587,2648027.06418659,2737036.95111899,2708280.02745743,2959791.72547941,3090408.86703903,3111000.34478934,3179315.06511802,3259299.93247588,3289874.31719635,3352645.9065811,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Lower middle income,LMC,..,..,..,29662.5011227325,33639.8361994267,40192.0538512552,43544.9464777768,47085.5328391164,51027.1012702945,68909.1952784097,79323.6187757409,77604.9261883012,72695.5914212088,82624.8698842883,96927.4552282784,104508.421047133,115509.755282576,126250.494390048,172439.076906887,150048.038937189,174864.55992527,166430.276907362,170761.207937313,188713.681716472,275285.445082798,294828.967485987,314976.577869423,361414.777815704,383689.45855212,413287.144279456,469232.64049761,507003.504722026,539300.132953003,555485.750419697,554159.187267708,589627.571964487,634000.040273608,624023.576221523,614769.652362211,684461.938228774,654856.608207046,680372.108432969,722361.940118199,788822.902968314,824517.90849992,875719.425026461,884977.506197511,914266.427431469,943806.344814401,953153.637976612,1042363.02717798,1077898.13037723,1065531.88357723,1055636.56963767,1081257.05473439,1146512.84724566,1166010.0518476,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Middle East & North Africa,MEA,..,..,..,7199.05952765505,9403.28580108819,10543.2899554782,12515.5670814781,12966.6730198717,16574.7335814072,24510.4951989922,30307.6298923519,29663.503815312,34564.984059473,40226.5869083434,44749.878073314,48602.9133454619,51182.8368658798,46974.1389182047,70197.5608338206,75298.6008501477,109563.237304997,115208.043008344,82341.6611772592,89051.8037368076,148836.436618518,162430.578794008,191901.19939595,209479.257523279,225799.62630648,244217.377025329,272334.132039181,302747.887519271,316925.45053077,355289.137720384,384424.103627487,366912.81750953,386201.842889356,391231.994938014,417121.939905571,435050.86539274,458076.469553751,460216.409330513,515174.793579989,546287.078624514,603159.951309849,680419.538690552,719470.667673737,745042.763209858,803630.5444555,826593.317914948,890002.750960198,947824.355142636,982180.406694942,991611.696975913,1061199.32526524,1150329.26674938,1199173.96713912,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Middle East & North Africa (excluding high income),MNA,..,3731.69555604279,4133.27903720069,4383.3215820726,5167.54592735265,5316.14537889407,5802.8085826922,5747.08378836417,6085.14754062088,13381.3806113043,22780.2959212987,21030.5373793985,22999.4801123223,25577.6805965658,29248.0870496387,30990.4156189618,34218.738703699,29354.5996170429,51116.4692093086,44970.3267319975,48330.8608807264,32537.0922214683,27470.3266064973,42993.3237504605,70500.7423453544,73271.5138785779,82474.0361997661,95063.0570615609,105370.920636967,112232.938490332,112006.677361113,122826.093022928,122163.528738472,137047.165541811,155684.099464917,181120.645625709,187287.305390534,186195.369837939,213738.056098483,229798.762412755,235828.467548949,246610.86844627,278021.597596514,296706.650713464,318204.825932015,379371.724259589,396968.543300393,423441.502867038,441345.544453148,461503.785196989,483036.78596658,502690.529195167,507446.779438291,510050.512075274,545226.792061554,578568.624053597,612975.619397132,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Middle East & North Africa (IDA & IBRD countries),TMN,..,3706.66515890085,4105.55501356429,4353.92039476983,5132.88454491448,5280.48726367549,5763.88616761784,5708.53514808245,6044.33133326377,13291.6248244299,22627.4967860644,20889.4747726534,22845.2107962369,25406.1179667406,29051.9051201378,30782.5469976107,33989.2160626939,29157.7032530918,50773.6048181524,44668.6876725405,48006.6809941605,32318.8492464141,27286.0690286073,42704.9454645675,70027.8576865702,72780.044233204,81920.840514594,94425.4203529809,104664.143797553,111480.134575695,111255.391095984,122002.235384601,121344.115258818,136127.919872068,154639.846315171,179905.776507226,186031.073320376,184946.461939896,212304.405269216,228257.384184136,234246.644993632,244956.722794775,276156.764065116,294716.486941935,316070.462866769,376827.083417368,394305.871562454,420601.263403778,438385.213394898,458408.242473177,479796.810356208,499318.725842969,504043.07347488,506629.341540871,541569.676165369,574687.867379736,608864.077348373,..,..,..,..,..
CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,Middle income,MIC,176540.288838248,221376.231127631,272758.000887977,322274.295915191,383199.889626174,441152.853074818,486829.880653702,533869.007127984,575213.871794068,624171.905417352,605355.048652358,669816.540520417,702622.155862487,752867.735728631,809862.208292507,883652.723353214,969736.742155384,1032144.37434519,1116314.36752782,1168593.36317799,1231653.61117541,1299310.78720761,1368389.61192,1464367.56324382,1598692.47694709,1733821.96801908,1710027.03200258,1936335.06596413,2063640.39721444,2149117.35342319,2181443.25559306,2218623.96772619,1782413.75284893,1766004.88922139,1702282.17053563,1748936.80111168,1803410.16638147,1784349.00539983,1783795.64535031,1878839.61518514,1913538.83415921,1980589.40055807,2031062.49620273,2191554.15830968,2292012.78462443,2408034.74551814,2500180.00652609,2606703.91967271,2695001.57999499,2663930.61899856,2907310.49778062,3041404.11348375,3064726.21069075,3133833.16840018,3212914.40356354,3243835.41418071,3308345.49834572,..,..,..,..,..
